,Production Run ID,Date,Temperature (°C),Pressure (Pa),Cooling Rate (°C/min),Machine Speed (RPM),Raw Material Quality (Score),Humidity (%),Ambient Temperature (°C),Maintenance (Days Since),Operator Shift,Batch Size (Units),Energy Consumption (kWh),Production Line,Production Output (Units),Defect Rate (%),Downtime (Minutes)
3136,3137,2023-05-11 16:00:00,201.31473930862094,4795.374577440547,4.481415874447584,,85.07418574991694,50.53725097693065,25.433498075256278,32.0,Day,91.0,38.1738702593009,Line 1,1017,1.1707397932525714,22.0
3137,3138,2023-05-11 17:00:00,191.41918759328968,5233.631026250292,4.714173643852903,1554.648458558108,83.95487029854746,39.02955749475617,25.502850351437893,30.0,Day,91.0,49.30832204842909,Line 3,957,2.7207410400474306,23.0
3138,3139,2023-05-11 18:00:00,208.3607762957555,5164.682378175173,6.096528540269443,1569.2841707400617,88.86032704953375,,24.060209371119367,24.0,Night,117.0,53.05117809549785,Line 2,1012,2.9238017091418937,28.0
3139,3140,2023-05-11 19:00:00,188.18458526519396,4948.842994398118,4.726023299874482,1437.1078164053747,85.19080929014302,56.613723288383795,19.504495160546732,,Night,,48.05363386269901,Line 2,1049,2.267970422215962,31.0
3140,3141,2023-05-11 20:00:00,194.50922915736248,5081.932881298935,5.22783901007164,1513.1379495476258,82.07460388800018,52.67485611472982,,25.0,Day,77.0,46.28049696408561,Line 2,958,2.0575382622133174,28.0
3141,3142,2023-05-11 21:00:00,189.0874464444446,4950.041037764343,4.583166952720235,1437.9429366225893,86.48364311163009,53.14659675666216,20.794158338207282,32.0,Day,101.0,47.187061666261904,Line 1,1007,1.6037333319410143,34.0
3142,3143,2023-05-11 22:00:00,207.6486061901821,5002.92056574097,4.8487475141852014,1591.845945231295,90.62344948722622,54.87116724571318,24.773574122129443,,Day,98.0,48.72895370742593,Line 2,1055,2.0382905136127043,32.0
3143,3144,2023-05-11 23:00:00,211.83544948868203,5150.600815840893,4.185598496218168,1529.443308962454,83.50904870486993,48.774648514303095,24.878071482481133,37.0,Day,116.0,56.56644528557008,Line 1,959,2.1239853007308023,34.0
3144,3145,2023-05-12 00:00:00,202.4858617093248,5508.926848969382,,1476.5274618054298,85.3073259211419,47.18689557589811,24.619790387229724,26.0,Day,113.0,48.26027536068689,Line 1,989,1.7697786221804814,31.0
3145,3146,2023-05-12 01:00:00,225.39261321152648,5192.833653980813,4.819072994031214,,,,22.170044792451527,27.0,Night,115.0,53.4958512485854,Line 2,1049,2.1642819170879064,37.0
3146,3147,2023-05-12 02:00:00,204.4573370960254,5049.505598800081,5.674961621120366,1541.9672254429586,86.98596756637531,55.571217834835785,19.98010345401772,31.0,Night,84.0,41.46341196671028,Line 1,995,2.412909783579129,40.0
3147,3148,2023-05-12 03:00:00,206.32195719221158,5284.739625060689,4.577483726703079,1481.581957428907,81.20676578175194,56.17242415246473,29.286493830590338,32.0,Day,108.0,53.663517845037305,Line 1,996,2.2944986213308574,16.0
3148,3149,2023-05-12 04:00:00,210.06521623639637,4715.89869838103,4.785723707132562,1432.140956427903,94.32201964043372,46.80630590863419,25.05824915527258,36.0,Day,113.0,47.52977977840315,Line 3,948,1.8431045258107013,35.0
3149,3150,2023-05-12 05:00:00,193.27664151941693,4919.087112274133,5.452251196735792,1522.4845483398637,91.8290725152629,53.28491411470191,24.061194244728817,29.0,Night,99.0,54.661382528162065,Line 2,973,2.1550111918959063,35.0
3150,3151,2023-05-12 06:00:00,204.08332763605122,5013.4411334786655,4.983297812158156,1561.6456977351995,83.29740023079198,49.4253888888027,24.79819198745418,32.0,Day,103.0,52.164989826140705,Line 2,954,1.7349883208983083,32.0
3151,3152,2023-05-12 07:00:00,190.33049548650848,4792.288785615057,4.918185480910345,,95.57737116265614,53.5336594860659,20.976204322775754,34.0,Day,111.0,40.50350422325094,Line 2,988,2.6821603016337914,34.0
3152,3153,2023-05-12 08:00:00,186.81899799037902,4891.792744764943,4.91335664978925,1537.5067967851533,72.84437099305713,49.54179024791362,28.864992939406815,29.0,Day,112.0,43.23210122470634,Line 1,965,1.859054126535289,29.0
3153,3154,2023-05-12 09:00:00,210.92212019744332,4668.808232341973,,1470.423711496881,89.339392607194,49.86889423930749,22.855415156990325,35.0,Day,97.0,52.76058546501309,Line 2,969,2.3104494841376755,21.0
3154,3155,2023-05-12 10:00:00,191.50024606159243,4744.25005612157,4.7833938389054245,1506.294114206734,103.47270155958196,53.99302503802559,24.661198008178676,34.0,Night,99.0,44.10674618355769,Line 3,993,1.270460955991921,21.0
3155,3156,2023-05-12 11:00:00,201.83400163709697,4950.998940237831,5.040029033421687,1504.9927336973446,83.77441881127373,48.355095149159986,26.45749230133564,34.0,Night,76.0,54.34581725201802,Line 2,957,1.762405639522527,30.0
3156,3157,2023-05-12 12:00:00,216.31544220929356,4811.878430268318,4.418803265167682,1482.4853045819468,89.44021219063532,48.1345928961301,27.15215932351425,28.0,Night,94.0,47.52952453923004,Line 2,1012,1.3857973220298105,27.0
3157,3158,2023-05-12 13:00:00,181.8896577337615,5084.159051682847,4.468549046279882,1452.7723351147765,89.4513111482956,55.308665699342555,24.92902847478579,27.0,Day,98.0,47.55872585008571,Line 1,1004,2.1259925784681846,26.0
3158,3159,2023-05-12 14:00:00,206.51176548685763,5053.550723512136,5.607939699442752,1463.5174445974806,83.90621579324224,52.05554182422449,21.90742272414564,34.0,Day,104.0,50.19044267700622,Line 3,975,1.69775110433956,32.0
3159,3160,2023-05-12 15:00:00,199.78116204690107,5071.415181021103,,1465.7405548984627,87.83004074432505,45.071120187452806,26.795641660607867,30.0,Day,117.0,54.57195450040433,Line 3,949,2.4472571357331567,24.0
3160,3161,2023-05-12 16:00:00,199.29632808662026,4899.114153813148,5.150993163903421,1477.0211447529516,93.52763386225256,55.80891551482533,27.550092602964998,33.0,Night,114.0,40.76152467965019,Line 3,1010,2.614317135329385,31.0
3161,3162,2023-05-12 17:00:00,200.59585375635947,5216.472931546113,4.72813144111869,1493.1621740202336,80.71827224639347,57.28942102224071,28.518212882371493,31.0,Night,113.0,62.73612723538821,Line 2,1008,2.3485641296147266,27.0
3162,3163,2023-05-12 18:00:00,200.17501623951424,5100.152704342383,5.110418582314173,1507.2236440847948,87.59781480175339,51.486460312747994,26.62846156887661,32.0,Night,105.0,52.22207824753454,Line 3,1006,1.5587377803978544,28.0
3163,3164,2023-05-12 19:00:00,205.23292771517953,5044.905171999605,3.7984069323397867,1507.145620138552,89.84772239010107,48.39897368865419,31.285786882603155,40.0,Day,86.0,59.58352717334396,Line 3,974,2.1089374833726224,25.0
3164,3165,2023-05-12 20:00:00,189.48677373581555,5046.562004645846,4.396441582005839,1494.873042110527,81.65286689256095,58.06394868127185,25.44649346462689,29.0,Day,90.0,53.07681378424694,Line 1,989,,34.0
3165,3166,2023-05-12 21:00:00,205.0215454915342,4958.493744743285,5.312623407006866,1500.7408778690144,85.64587935814546,57.73248248455652,25.599180720168597,30.0,Day,76.0,51.00506690273134,Line 1,1042,1.448029560698277,31.0
3166,3167,2023-05-12 22:00:00,188.72424984330593,5263.708292861054,4.66255647537146,1457.1689476918905,87.62756784670323,45.574154547084134,28.68838059043619,17.0,Day,103.0,45.91981079962881,Line 1,980,1.493066242638005,31.0
3167,3168,2023-05-12 23:00:00,221.03899302681768,5228.332771848633,4.895076697657493,1509.550179587528,81.6176782000671,48.679866752591934,29.832918663269606,28.0,Night,90.0,53.99915457455015,Line 1,972,1.87598842704255,31.0
3168,3169,2023-05-13 00:00:00,198.95001661849096,4926.935582566156,5.1792596283948855,1421.6984198742387,92.50543874061367,49.73033272573491,29.165770200287852,32.0,Day,93.0,54.53760045101944,Line 3,999,1.7733549356386806,35.0
3169,3170,2023-05-13 01:00:00,403.588501586483,15098.956692129035,0.4623855829941335,2174.141216305304,43.269263578323304,87.30351538589879,37.138940390275515,145.0,Night,415.0,93.69559533022809,Line 2,994,8.775947040991852,350.0
3170,3171,2023-05-13 02:00:00,217.70796104808332,4920.685894928538,4.690175141700796,1447.9756297639078,81.6522815418447,54.45887489548296,27.290151894652332,30.0,Day,100.0,44.475888503745516,Line 2,1016,1.9406938486243708,28.0
3171,3172,2023-05-13 03:00:00,192.25393034116183,5493.11029217577,4.820452687326,1471.4476550682261,79.49174003848137,48.38938976985286,28.18831960502478,27.0,Night,95.0,50.212820897860595,Line 1,1024,2.832868370031526,32.0
3172,3173,2023-05-13 04:00:00,199.8875373820117,4948.955662340898,5.075661288317734,1514.462329028943,83.8289038574159,49.976510053860956,25.184700322988835,21.0,Day,105.0,47.14478672034356,Line 3,1008,2.674913914652622,22.0
3173,3174,2023-05-13 05:00:00,185.89952565796722,5239.058011480123,4.184919645245981,1508.7217180433365,83.63265508676798,49.45607600659063,22.45492666049451,40.0,Night,111.0,49.6518303641894,Line 2,970,2.5471078170305277,33.0
3174,3175,2023-05-13 06:00:00,190.29866403346858,5535.8533733748,5.150836168464819,1513.6616099670712,87.1838957982346,46.188342295351674,21.99073435574736,30.0,Day,102.0,51.25449379128438,Line 1,976,1.7407030947804143,30.0
3175,3176,2023-05-13 07:00:00,185.76026941185265,5063.388899053834,4.988224897570946,1540.4472560627162,79.24083455890599,52.59759562588719,26.13051119893621,28.0,Day,93.0,47.81250440668757,Line 1,1061,,27.0
3176,3177,2023-05-13 08:00:00,207.9820637240233,4651.619714195406,5.054747315098934,1509.0267868820529,82.00027181299207,52.26675915010132,27.629708462538368,21.0,Night,100.0,48.658620486977256,Line 2,1033,2.589105710770716,28.0
3177,3178,2023-05-13 09:00:00,205.694963236478,,4.629733131906763,1449.6524801965163,92.76216867535217,52.96049199482976,23.62553704828284,32.0,Day,105.0,48.95599637076455,Line 1,1019,1.4258953708565127,30.0
3178,3179,2023-05-13 10:00:00,195.6287680648336,4897.651447586267,4.974560944959939,1501.4893185951707,77.46167783388674,51.11535755130809,22.704188904325683,28.0,Day,94.0,,Line 2,982,1.7489391413997624,29.0
3179,3180,2023-05-13 11:00:00,194.93302170810688,4862.597202227506,5.478091003131186,1453.3478464824182,82.1537988236566,44.570867088973046,23.453445917745597,37.0,Night,101.0,51.671706473702855,Line 3,1020,2.3546373174180917,28.0
3180,3181,2023-05-13 12:00:00,209.70665567777618,5355.85480734009,5.340479712345838,1483.2635048623144,79.08788883832266,46.82589288892866,25.449723089491048,34.0,Day,,47.588182553266364,Line 1,965,1.826208987019304,26.0
3181,3182,2023-05-13 13:00:00,199.9495246525943,4739.680596656122,5.61350920697041,1519.8970338452314,86.2368129804218,50.31731284522586,27.338020398745495,35.0,Night,103.0,49.673218507810276,Line 2,982,2.498488038712768,25.0
3182,3183,2023-05-13 14:00:00,191.3273793289877,5286.930135329091,4.54985524600248,1491.553860523273,88.71835112651546,54.4983290040159,26.11849537470689,28.0,Day,118.0,44.51179723580718,Line 1,967,1.6275246195918922,33.0
3183,3184,2023-05-13 15:00:00,210.73167143458593,4955.240249524282,5.341452321102852,1532.1395236185324,102.97186918636771,51.4073266815795,25.019805766597276,30.0,Night,92.0,47.96287383526599,Line 3,1002,1.7811894365702,21.0
3184,3185,2023-05-13 16:00:00,198.5855581953892,4629.403922787044,4.688060823066039,1500.4172760618649,90.01209180927883,43.84769442006619,29.169626533262225,31.0,Day,86.0,47.130639696968565,Line 1,992,1.1749866744887694,
3185,3186,2023-05-13 17:00:00,206.7728416793401,5176.807821470876,3.8656291937089335,1424.2870878373706,79.05364896395731,39.88764246904663,33.169554466425566,41.0,Day,83.0,48.33838588680663,Line 3,1017,2.1640430885185915,36.0
3186,3187,2023-05-13 18:00:00,200.71796026439165,4549.667830437445,,1480.2627712503515,87.91948168073218,49.811271577507455,25.035481685255736,31.0,Day,,54.03184046711233,Line 3,982,0.7208879497891041,30.0
3187,3188,2023-05-13 19:00:00,220.77732488768507,4990.828087025605,5.386143191029445,1531.7665073892042,84.56747387466588,52.0482271817617,29.822160136882786,27.0,Day,100.0,39.698810915103536,Line 1,998,1.4097205393494752,33.0
3188,3189,2023-05-13 20:00:00,197.9315719572888,4673.107044532485,5.742413420361956,1522.8259273611789,82.7560162182522,53.9595323236035,22.938287017257224,27.0,Night,93.0,47.30257820550518,Line 1,1000,2.3281900520564274,24.0
3189,3190,2023-05-13 21:00:00,179.91525501803727,4934.38665638321,4.268378063786638,1446.4192482901065,85.1167355403608,58.76386398296174,28.429366303344835,23.0,Night,86.0,56.41789487443846,Line 1,987,2.323285155043669,36.0
3190,3191,2023-05-13 22:00:00,197.72160443975457,5139.399698747386,5.082029438361908,1476.9836201313199,89.4735767843548,55.61864514356863,22.53245904577724,29.0,Night,117.0,46.22332737612084,Line 3,1052,1.8444636567593964,31.0
3191,3192,2023-05-13 23:00:00,202.66395755927007,5084.522217868518,4.888464436054715,1510.3384700800368,89.17664136550559,53.08291368181605,23.937826587285542,17.0,Day,101.0,,Line 2,1014,1.6815777436780524,38.0
3192,3193,2023-05-14 00:00:00,204.59753138401913,5041.5981064006755,5.571960740860597,1473.891123350414,78.25359091565694,47.310336510827916,24.878936952628198,40.0,Night,105.0,46.7383510647696,Line 1,1031,1.5639262563690117,23.0
3193,3194,2023-05-14 01:00:00,208.08754895207917,5201.8497243196125,4.3053637192904715,1483.0436685892555,85.21928389577018,57.2171910801166,19.231981501824265,,Night,99.0,49.89518166179371,Line 2,1009,1.5759089902012289,28.0
3194,3195,2023-05-14 02:00:00,194.19143496786924,4999.992288998617,4.873343457180407,1512.442748062216,80.02186993038136,44.58506096976972,,28.0,Day,118.0,54.09340244062593,Line 2,995,2.34383196678599,30.0
3195,3196,2023-05-14 03:00:00,431.2783230460956,14870.189220189402,0.5046918788544897,2387.4494102125363,42.90543266100214,83.21252281226731,33.67181004563514,120.0,Night,485.0,102.48402522852541,Line 3,992,5.56090407351996,
3196,3197,2023-05-14 04:00:00,209.64834463819983,5057.062722916601,5.370796987859993,1515.4991110292626,82.80119510012258,59.42336611948218,28.971445083641797,30.0,Night,110.0,46.00128489159871,Line 1,973,2.2003712129305675,29.0
3197,3198,2023-05-14 05:00:00,,4867.6839222360295,5.207323676198842,1534.6585326540207,,56.99929405952501,24.28174878489583,30.0,Night,107.0,37.695146405229565,Line 2,1003,2.595697534462504,30.0
3198,3199,2023-05-14 06:00:00,193.06010699170534,5172.563725435679,,1455.649472505095,83.62931681418341,48.05431129266476,27.745872235911083,36.0,Night,107.0,40.250205135801146,Line 1,948,1.8210570543933617,26.0
3199,3200,2023-05-14 07:00:00,219.27976292039597,5014.128654772777,4.8445561241595465,1437.7540860522408,81.5015050629914,41.77742314174347,20.065226465539187,36.0,Day,87.0,48.45465725612483,Line 1,961,2.383608212329045,35.0
3200,3201,2023-05-14 08:00:00,207.29211324875592,5143.155874899367,4.955516717492784,1456.2286821386158,85.3007942125354,46.25647856446781,26.07964313091479,31.0,Day,116.0,55.736567873812106,Line 2,1003,2.1331004603805788,19.0
3201,3202,2023-05-14 09:00:00,195.07748309161428,4964.536800224528,5.376003872218783,1491.2262005736934,84.9021917197136,50.22971863541441,26.319951257042135,26.0,Night,100.0,52.15973994463427,Line 2,1006,2.5778234245962572,34.0
3202,3203,2023-05-14 10:00:00,214.0209276135172,5099.796366793197,4.587173646554345,1511.3421883853825,84.20778069574455,48.605580542567644,22.120333927466636,28.0,Night,101.0,52.110566972443635,Line 1,1007,3.101234353284518,30.0
3203,3204,2023-05-14 11:00:00,202.2029633977049,5133.0110148937165,4.882906540759967,1524.0227586877165,82.76917423317762,51.20520677843196,30.58568906578777,26.0,Day,107.0,46.71594398700466,Line 1,998,2.50279616181135,23.0
3204,3205,2023-05-14 12:00:00,215.0926695495435,4596.117032615732,,1544.5676146269977,72.69045064779561,40.935646033888624,21.229924736422692,28.0,Night,109.0,45.44978701021003,Line 2,986,0.8446596427759852,31.0
3205,3206,2023-05-14 13:00:00,191.56915351879127,4707.77760154698,3.956792850222209,1562.880945466452,94.71950012546947,53.96851806100503,24.27144012718154,29.0,Day,94.0,50.74385778296675,Line 1,983,1.0699220121719086,28.0
3206,3207,2023-05-14 14:00:00,395.99121048272286,14665.024906622539,0.40219390090959606,2094.0119427046516,39.142296063258094,70.32857258748669,48.548288102229975,200.0,Day,470.0,102.85114503898022,Line 2,970,9.98933369665533,270.0
3207,3208,2023-05-14 15:00:00,213.81980475494302,4973.763870796754,4.254309183585789,1450.9512607076401,86.20521793486269,49.995883963402456,22.145616880768927,26.0,Night,97.0,57.45497259067347,Line 3,983,1.2696803044132063,27.0
3208,3209,2023-05-14 16:00:00,193.31154920784184,5255.0693423115845,4.893403452249656,1583.168374030426,86.88661836657165,47.61149896052715,23.136144613645772,24.0,Night,114.0,46.17168048352988,Line 1,1002,2.161066203731632,26.0
3209,3210,2023-05-14 17:00:00,197.46542347986744,5090.788101470522,5.250444762539307,1517.4543628738534,95.89062347759634,53.74639145207183,25.466503523685475,28.0,Night,100.0,,Line 1,996,1.9256124891363713,36.0
3210,3211,2023-05-14 18:00:00,172.62286565565884,5104.659454195157,4.691410767616819,1494.6609265325349,96.56478719535943,47.16825432416861,21.01729666833902,36.0,Night,100.0,51.54563156865763,Line 1,992,2.743429695602822,36.0
3211,3212,2023-05-14 19:00:00,204.12206708122886,5308.343544117559,4.187627943590624,1388.5855259550715,87.0377395763872,41.43022777246645,26.55000897063661,31.0,Night,110.0,42.186291367371474,Line 1,997,2.3398802725840584,40.0
3212,3213,2023-05-14 20:00:00,211.5417782397558,5275.214605977647,5.4719562725002735,1435.233222471971,79.87669026525822,52.80103270806974,19.657871813652925,28.0,Day,106.0,53.77108989565283,Line 3,991,1.577054229999696,35.0
3213,3214,2023-05-14 21:00:00,190.78703797004346,4798.298512328341,5.140187748858299,1544.2368439920897,80.03182076930986,,25.002894614113483,34.0,Day,99.0,50.38246936173756,Line 1,944,2.32947493713134,27.0
3214,3215,2023-05-14 22:00:00,204.4757125924492,5246.597459633604,4.887550654954918,1476.5780403519195,81.88975269065816,49.12721825922805,29.339660493788905,,Day,115.0,46.945560702111216,Line 3,1006,2.2173853904537375,28.0
3215,3216,2023-05-14 23:00:00,194.5897777496905,5020.967643694755,5.121710250845234,1527.2382794009068,84.85512469647293,55.44870208886321,26.92173422871216,36.0,Night,98.0,47.16776289958372,Line 3,950,1.991594095163125,28.0
3216,3217,2023-05-15 00:00:00,184.90844122950855,4896.947435427399,4.472546452362584,1479.9759768812369,82.67659618538303,52.87553709826503,24.877006552603365,31.0,Day,104.0,47.90663304197464,Line 1,966,1.7337086690439332,29.0
3217,3218,2023-05-15 01:00:00,196.74668950460924,,5.516046768217309,1609.0967528172373,80.15133000863099,50.140988513903395,24.035002994240045,36.0,Day,98.0,54.950276189328086,Line 2,1022,2.39505530733496,18.0
